Local Date, Local Time, Day Type ID, NTIS Link Number, Road, Carriageway, NTIS Link Description, NTIS Model Version, Link Length, Start Node Coordinates, End Node Coordinates, Total Traffic Flow, Profile Traffic Flow, Traffic Flow %value1, Traffic Flow %value2, Traffic Flow %value3, Traffic Flow %value4, Flow Quality, Fused Travel Time, Profile Travel Time, Fused Average Speed, Quality Index
2024-09-07,05:29:51,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,43,45,80.00,11.00,6.00,3.00,15,24.27,25.33,96.53,15
2024-09-07,05:44:51,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,89,55,74.00,11.00,7.00,8.00,15,24.07,25.33,98.73,15
2024-09-07,05:59:52,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,83,60,70.00,16.00,7.00,7.00,15,26.20,25.00,90.27,15
2024-09-07,06:14:51,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,86,70,71.00,20.00,5.00,4.00,15,24.80,25.33,95.40,15
2024-09-07,06:29:52,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,105,80,70.00,20.00,2.00,8.00,15,24.27,25.00,96.47,15
2024-09-07,06:44:52,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,108,90,81.00,10.00,7.00,2.00,15,24.13,24.67,97.93,15
2024-09-07,06:59:54,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,140,105,69.00,18.00,6.00,7.00,15,26.67,24.00,89.60,15
2024-09-07,07:14:55,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,137,120,77.00,11.00,9.00,3.00,15,24.20,24.00,98.80,15
2024-09-07,07:29:56,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,133,125,83.00,11.00,5.00,1.00,15,23.87,24.00,99.87,15
2024-09-07,07:44:55,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,178,140,79.00,16.00,3.00,2.00,15,23.13,24.00,102.93,15
2024-09-07,07:59:55,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,202,155,70.00,20.00,7.00,3.00,15,25.27,24.00,95.27,15
2024-09-07,08:14:56,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,221,180,74.00,17.00,5.00,4.00,15,23.27,24.00,100.87,15
2024-09-07,08:29:56,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,223,190,79.00,13.00,4.00,4.00,15,23.07,24.00,101.40,15
2024-09-07,08:44:56,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,254,205,82.00,10.00,6.00,2.00,15,24.47,24.00,96.27,15
2024-09-07,08:59:56,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,281,225,75.00,16.00,4.00,5.00,15,25.33,24.00,93.13,15
2024-09-07,09:14:27,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,290,235,83.00,14.00,2.00,1.00,15,23.07,24.00,102.80,15
2024-09-07,09:29:55,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,311,260,87.00,9.00,2.00,2.00,15,22.20,24.00,105.93,15
2024-09-07,09:44:28,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,333,280,82.00,14.00,3.00,1.00,15,24.27,24.00,98.33,15
2024-09-07,09:59:28,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,321,285,81.00,14.00,3.00,2.00,15,25.60,24.00,92.40,15
2024-09-07,10:14:28,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,317,300,85.00,12.00,1.00,2.00,15,22.93,24.00,104.93,15
2024-09-07,10:29:28,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,357,310,84.00,11.00,2.00,3.00,15,22.27,24.00,107.33,15
2024-09-07,10:44:27,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,359,320,84.00,11.00,3.00,2.00,15,21.07,23.00,111.93,15
2024-09-07,10:59:28,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,369,325,89.00,9.00,1.00,1.00,15,22.53,23.00,104.67,15
2024-09-07,11:14:30,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,375,320,84.00,12.00,3.00,1.00,15,25.13,23.00,94.87,15
2024-09-07,11:29:31,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,392,330,85.00,10.00,3.00,2.00,15,23.53,23.00,101.80,15
2024-09-07,11:44:30,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,367,315,84.00,13.00,2.00,1.00,15,21.87,23.00,109.13,15
2024-09-07,11:59:29,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,396,315,86.00,11.00,3.00,0.00,15,21.73,23.67,108.73,15
2024-09-07,12:14:31,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,344,330,86.00,10.00,3.00,1.00,15,21.40,24.00,110.60,15
2024-09-07,12:29:30,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,381,320,84.00,12.00,2.00,2.00,15,23.07,24.00,102.13,15
2024-09-07,12:44:30,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,404,315,91.00,6.00,3.00,0.00,15,22.67,24.00,104.93,15
2024-09-07,12:59:31,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,383,320,81.00,14.00,3.00,2.00,15,22.27,23.67,105.53,15
2024-09-07,13:14:32,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,362,330,78.00,15.00,4.00,3.00,15,24.33,23.00,97.40,15
2024-09-07,13:29:31,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,355,330,82.00,13.00,4.00,1.00,15,22.40,23.00,105.73,15
2024-09-07,13:44:31,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,315,315,89.00,8.00,2.00,1.00,15,22.60,23.00,105.73,15
2024-09-07,13:59:33,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,367,315,83.00,13.00,3.00,1.00,15,22.60,23.00,104.33,15
2024-09-07,14:14:34,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,360,300,78.00,17.00,3.00,2.00,15,22.53,23.67,104.20,15
2024-09-07,14:29:32,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,362,300,79.00,16.00,3.00,2.00,15,23.00,23.33,101.00,15
2024-09-07,14:44:32,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,357,300,87.00,10.00,2.00,1.00,15,24.07,24.00,98.47,15
2024-09-07,14:59:33,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,343,295,90.00,6.00,3.00,1.00,15,26.20,23.67,91.27,15
2024-09-07,15:14:34,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,333,285,86.00,11.00,2.00,1.00,15,25.13,23.33,94.07,15
2024-09-07,15:29:33,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,302,275,84.00,12.00,2.00,2.00,15,22.53,23.67,105.20,15
2024-09-07,15:44:35,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,338,285,82.00,15.00,2.00,1.00,15,21.00,23.00,112.67,15
2024-09-07,15:59:33,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,345,270,81.00,16.00,1.00,2.00,15,21.53,23.00,109.80,15
2024-09-07,16:14:37,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,335,270,84.00,14.00,2.00,0.00,15,22.27,23.00,105.73,15
2024-09-07,16:29:34,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,314,265,88.00,8.00,3.00,1.00,15,23.60,23.00,101.13,15
2024-09-07,16:44:34,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,329,250,88.00,9.00,2.00,1.00,15,24.20,23.33,99.73,15
2024-09-07,16:59:35,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,356,250,84.00,11.00,3.00,2.00,15,22.47,24.00,105.93,15
2024-09-07,17:14:36,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,316,250,87.00,11.00,2.00,0.00,15,25.40,24.00,93.53,15
2024-09-07,17:29:35,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,326,255,87.00,10.00,2.00,1.00,15,23.20,24.00,100.60,15
2024-09-07,17:44:35,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,320,255,88.00,9.00,1.00,2.00,15,24.80,24.00,96.87,15
2024-09-07,17:59:37,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,296,260,82.00,13.00,2.00,3.00,15,24.07,23.67,98.73,15
2024-09-07,18:14:36,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,285,260,86.00,10.00,2.00,2.00,15,23.07,23.67,102.67,15
2024-09-07,18:29:36,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,273,255,89.00,7.00,2.00,2.00,15,24.00,24.00,98.13,15
2024-09-07,18:44:36,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,283,255,86.00,12.00,0.00,2.00,15,22.80,24.00,105.07,15
2024-09-07,18:59:36,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,288,235,89.00,10.00,1.00,0.00,15,23.07,24.00,101.73,15
2024-09-07,19:14:37,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,228,225,85.00,10.00,2.00,3.00,15,24.33,24.00,97.67,15
2024-09-07,19:29:36,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,269,215,86.00,8.00,2.00,4.00,15,24.33,23.00,96.67,15
2024-09-07,19:44:37,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,239,200,80.00,17.00,2.00,1.00,15,25.00,24.00,95.13,15
2024-09-07,19:59:36,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,209,185,84.00,13.00,2.00,1.00,15,23.93,24.00,98.47,15
2024-09-07,20:14:37,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,184,165,81.00,16.00,1.00,2.00,15,23.07,24.00,100.93,15
2024-09-07,20:29:37,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,159,155,85.00,11.00,2.00,2.00,15,24.40,24.00,97.60,15
2024-09-07,20:44:38,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,155,140,84.00,9.00,2.00,5.00,15,25.53,24.67,93.93,15
2024-09-07,20:59:37,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,176,125,89.00,7.00,2.00,2.00,15,25.53,25.00,93.93,15
2024-09-07,21:14:38,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,141,120,90.00,9.00,1.00,0.00,15,24.73,24.33,95.67,15
2024-09-07,21:29:39,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,141,105,86.00,11.00,1.00,2.00,15,24.73,25.00,95.60,15
2024-09-07,21:44:38,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,129,105,86.00,10.00,2.00,2.00,15,24.07,24.00,97.47,15
2024-09-07,21:59:39,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,130,105,86.00,10.00,1.00,3.00,15,23.93,25.00,99.00,15
2024-09-07,22:14:38,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,95,95,85.00,9.00,2.00,4.00,15,23.93,25.00,98.27,15
2024-09-07,22:29:39,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,96,90,89.00,8.00,2.00,1.00,15,23.47,25.00,100.40,15
2024-09-07,22:44:40,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,95,90,82.00,10.00,4.00,4.00,15,25.07,25.00,94.87,15
2024-09-07,22:59:40,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,102,75,83.00,13.00,0.00,4.00,15,24.00,25.00,98.27,15
2024-09-07,23:14:37,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,84,75,76.00,0.00,10.00,14.00,15,23.80,25.00,98.73,15
2024-09-07,23:44:37,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,65,65,,,,,0,25.00,25.00,95.00,9
2024-09-08,00:14:38,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,45,45,,,,,0,29.38,26.00,81.38,8
2024-09-08,00:44:38,5,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,45,45,,,,,0,26.00,26.00,92.33,0
2024-09-08,01:14:39,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,40,40,,,,,0,26.00,26.00,92.00,0
2024-09-08,01:29:43,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,41,30,86.00,8.00,3.00,3.00,11,25.27,26.00,93.53,15
2024-09-08,01:44:43,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,48,30,78.00,9.00,2.00,11.00,15,23.80,26.00,99.53,15
2024-09-08,01:59:44,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,57,30,81.00,10.00,2.00,7.00,15,26.27,26.00,89.87,15
2024-09-08,02:14:44,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,45,30,84.00,8.00,0.00,8.00,15,25.13,26.00,94.87,15
2024-09-08,02:29:45,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,56,30,88.00,2.00,2.00,8.00,15,25.47,26.00,93.53,15
2024-09-08,02:44:45,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,61,30,86.00,7.00,0.00,7.00,15,25.00,26.00,94.87,15
2024-09-08,02:59:45,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,54,30,87.00,11.00,0.00,2.00,15,25.93,26.00,91.93,15
2024-09-08,03:14:46,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,46,30,75.00,19.00,3.00,3.00,15,25.73,26.00,93.13,15
2024-09-08,03:29:46,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,56,30,78.00,18.00,1.00,3.00,15,24.73,26.00,95.87,15
2024-09-08,03:44:47,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,63,30,89.00,11.00,0.00,0.00,15,24.53,26.00,95.93,15
2024-09-08,03:59:47,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,46,30,87.00,7.00,2.00,4.00,15,24.47,26.00,96.20,15
2024-09-08,04:14:47,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,57,30,83.00,13.00,0.00,4.00,15,23.33,26.00,100.93,15
2024-09-08,04:29:48,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,51,25,82.00,12.00,0.00,6.00,15,25.60,26.00,93.67,15
2024-09-08,04:44:48,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,45,30,76.00,18.00,4.00,2.00,15,25.20,26.00,94.60,15
2024-09-08,04:59:48,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,40,30,84.00,9.00,0.00,7.00,15,25.20,26.00,95.53,15
2024-09-08,05:14:48,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,44,30,79.00,8.00,3.00,10.00,15,24.00,25.67,99.20,15
2024-09-08,05:29:49,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,57,30,80.00,13.00,0.00,7.00,15,24.07,25.00,98.80,15
2024-09-08,05:44:49,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,57,30,76.00,16.00,4.00,4.00,15,22.87,24.00,103.93,15
2024-09-08,05:59:50,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,52,40,86.00,9.00,2.00,3.00,15,24.93,24.00,94.80,15
2024-09-08,06:14:50,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,66,45,81.00,14.00,2.00,3.00,15,26.07,24.00,91.53,15
2024-09-08,06:29:51,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,61,55,81.00,13.00,3.00,3.00,15,24.27,24.00,96.60,15
2024-09-08,06:44:52,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,78,60,82.00,11.00,5.00,2.00,15,24.53,24.00,95.93,15
2024-09-08,06:59:51,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,88,75,82.00,14.00,1.00,3.00,15,24.60,25.00,96.20,15
2024-09-08,07:14:52,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,85,75,76.00,19.00,1.00,4.00,15,24.27,25.67,98.13,15
2024-09-08,07:29:53,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,108,85,77.00,17.00,5.00,1.00,15,25.67,24.67,93.33,15
2024-09-08,07:44:52,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,106,90,79.00,14.00,3.00,4.00,15,26.07,24.00,90.53,15
2024-09-08,07:59:53,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,142,95,77.00,16.00,5.00,2.00,15,24.20,24.00,98.80,15
2024-09-08,08:14:56,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,131,105,81.00,15.00,2.00,2.00,15,26.73,23.67,89.20,15
2024-09-08,08:29:55,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,139,120,82.00,15.00,1.00,2.00,15,23.27,24.00,100.67,15
2024-09-08,08:44:54,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,170,125,88.00,9.00,3.00,0.00,15,23.93,24.00,99.47,15
2024-09-08,08:59:54,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,186,140,79.00,17.00,1.00,3.00,15,25.93,24.00,92.47,15
2024-09-08,09:14:54,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,191,155,84.00,13.00,2.00,1.00,15,25.00,24.00,95.80,15
2024-09-08,09:29:55,6,125040201,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,661.11110,53.454767646530897 ; -2.025583010085950,53.454837041139697 ; -2.035431920235740,224,185,87.00,9.00,3.00,1.00,15,23.40,24.00,101.27,15
