Local Date, Local Time, Day Type ID, NTIS Link Number, Road, Carriageway, NTIS Link Description, NTIS Model Version, Link Length, Start Node Coordinates, End Node Coordinates, Total Traffic Flow, Profile Traffic Flow, Traffic Flow %value1, Traffic Flow %value2, Traffic Flow %value3, Traffic Flow %value4, Flow Quality, Fused Travel Time, Profile Travel Time, Fused Average Speed, Quality Index
2024-09-01,05:14:48,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,47,30,81.00,6.00,4.00,9.00,15,104.27,103.00,93.53,15
2024-09-01,05:29:49,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,71,30,88.00,5.00,2.00,5.00,15,104.40,102.33,93.60,15
2024-09-01,05:44:50,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,56,30,90.00,5.00,0.00,5.00,15,101.20,100.67,96.13,15
2024-09-01,05:59:50,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,67,40,93.00,5.00,0.00,2.00,15,111.07,100.67,88.73,15
2024-09-01,06:14:51,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,51,45,84.00,8.00,6.00,2.00,15,100.67,100.00,96.73,15
2024-09-01,06:29:51,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,73,55,87.00,6.00,3.00,4.00,15,107.00,99.67,91.00,15
2024-09-01,06:44:52,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,85,60,93.00,6.00,1.00,0.00,15,102.87,99.00,94.40,15
2024-09-01,06:59:51,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,106,75,90.00,5.00,2.00,3.00,15,105.87,99.00,91.93,15
2024-09-01,07:14:52,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,88,75,83.00,6.00,10.00,1.00,15,117.00,101.00,84.40,15
2024-09-01,07:29:53,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,105,85,90.00,6.00,1.00,3.00,15,117.40,103.00,84.67,15
2024-09-01,07:44:52,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,118,90,89.00,6.00,2.00,3.00,15,88.20,103.33,111.07,15
2024-09-01,07:59:53,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,112,90,90.00,4.00,5.00,1.00,15,90.73,104.67,107.40,15
2024-09-01,08:14:54,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,122,95,93.00,4.00,2.00,1.00,15,94.93,104.67,102.80,15
2024-09-01,08:29:53,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,138,115,87.00,6.00,4.00,3.00,15,97.27,103.67,99.93,15
2024-09-01,08:44:54,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,158,120,89.00,6.00,1.00,4.00,15,103.67,102.33,94.00,15
2024-09-01,08:59:55,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,174,140,90.00,6.00,2.00,2.00,15,101.27,102.67,96.00,15
2024-09-01,09:14:55,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,179,155,96.00,1.00,2.00,1.00,15,100.07,102.67,97.00,15
2024-09-01,09:29:55,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,173,175,92.00,6.00,1.00,1.00,15,99.20,104.00,98.00,15
2024-09-01,09:44:56,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,261,200,93.00,3.00,2.00,2.00,15,99.00,103.00,98.60,15
2024-09-01,09:59:56,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,261,220,94.00,4.00,1.00,1.00,15,98.33,101.67,98.87,15
2024-09-01,10:14:57,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,267,240,92.00,5.00,2.00,1.00,15,109.73,101.00,89.47,15
2024-09-01,10:29:57,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,295,260,94.00,5.00,1.00,0.00,15,98.00,100.67,99.13,15
2024-09-01,10:44:57,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,333,270,94.00,5.00,1.00,0.00,15,96.13,100.00,101.20,15
2024-09-01,10:59:27,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,349,280,93.00,4.00,2.00,1.00,15,97.73,99.67,99.47,15
2024-09-01,11:14:29,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,330,295,94.00,4.00,2.00,0.00,15,100.33,100.00,97.07,15
2024-09-01,11:29:27,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,323,300,95.00,3.00,1.00,1.00,15,101.33,99.33,96.33,15
2024-09-01,11:44:27,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,348,310,94.00,3.00,2.00,1.00,15,97.73,101.00,99.73,15
2024-09-01,11:59:28,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,332,300,96.00,3.00,1.00,0.00,15,100.53,100.33,96.87,15
2024-09-01,12:14:30,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,314,300,93.00,5.00,1.00,1.00,15,98.27,99.67,99.07,15
2024-09-01,12:29:29,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,356,305,95.00,3.00,2.00,0.00,15,98.00,99.00,99.27,15
2024-09-01,12:44:29,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,374,300,95.00,3.00,2.00,0.00,15,96.67,99.00,100.80,15
2024-09-01,12:59:29,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,350,300,94.00,4.00,2.00,0.00,15,98.07,99.00,99.27,15
2024-09-01,13:14:30,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,347,300,94.00,5.00,1.00,0.00,15,95.53,99.67,101.80,15
2024-09-01,13:29:30,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,352,300,95.00,3.00,1.00,1.00,15,99.27,99.67,97.87,15
2024-09-01,13:44:30,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,321,295,95.00,2.00,2.00,1.00,15,98.00,100.67,99.20,15
2024-09-01,13:59:30,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,325,285,92.00,4.00,3.00,1.00,15,98.93,100.67,98.67,15
2024-09-01,14:14:31,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,341,275,92.00,6.00,1.00,1.00,15,97.53,103.00,99.73,15
2024-09-01,14:29:31,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,336,270,93.00,6.00,0.00,1.00,15,93.40,102.67,104.40,15
2024-09-01,14:44:34,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,322,270,94.00,4.00,1.00,1.00,15,98.07,100.00,99.73,15
2024-09-01,14:59:31,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,330,270,97.00,2.00,1.00,0.00,15,95.33,101.00,102.07,15
2024-09-01,15:14:31,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,307,270,95.00,2.00,1.00,2.00,15,98.47,101.00,99.00,15
2024-09-01,15:29:32,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,274,270,94.00,4.00,2.00,0.00,15,96.00,100.00,101.33,15
2024-09-01,15:44:32,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,258,270,94.00,4.00,1.00,1.00,15,96.07,99.00,101.80,15
2024-09-01,15:59:32,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,293,265,92.00,4.00,3.00,1.00,15,96.53,99.33,101.40,15
2024-09-01,16:14:33,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,254,260,96.00,3.00,1.00,0.00,15,97.00,99.00,100.27,15
2024-09-01,16:29:33,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,274,265,94.00,4.00,2.00,0.00,15,95.73,99.00,101.80,15
2024-09-01,16:44:33,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,305,255,95.00,3.00,1.00,1.00,15,97.27,98.00,100.07,15
2024-09-01,16:59:33,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,279,255,96.00,2.00,1.00,1.00,15,100.93,96.67,96.47,15
2024-09-01,17:14:34,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,253,255,95.00,3.00,1.00,1.00,15,98.60,97.00,98.60,15
2024-09-01,17:29:35,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,258,245,96.00,1.00,1.00,2.00,15,96.07,97.33,101.67,15
2024-09-01,17:44:34,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,266,240,96.00,3.00,1.00,0.00,15,93.73,98.00,104.07,15
2024-09-01,17:59:36,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,217,250,93.00,2.00,2.00,3.00,15,96.67,98.67,100.73,15
2024-09-01,18:14:36,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,260,240,90.00,5.00,4.00,1.00,15,94.73,99.00,102.80,15
2024-09-01,18:29:35,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,267,240,95.00,4.00,1.00,0.00,15,95.60,97.33,101.73,15
2024-09-01,18:44:35,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,261,230,97.00,3.00,0.00,0.00,15,95.00,97.00,102.67,15
2024-09-01,18:59:35,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,232,225,95.00,2.00,2.00,1.00,15,89.80,98.67,109.07,15
2024-09-01,19:14:35,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,220,210,96.00,2.00,1.00,1.00,15,97.07,99.00,100.87,15
2024-09-01,19:29:36,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,232,200,95.00,1.00,3.00,1.00,15,98.73,99.67,98.33,15
2024-09-01,19:44:36,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,209,180,93.00,4.00,1.00,2.00,15,98.47,101.67,98.80,15
2024-09-01,19:59:37,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,205,165,91.00,4.00,2.00,3.00,15,104.47,103.00,93.13,15
2024-09-01,20:14:37,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,186,155,92.00,5.00,3.00,0.00,15,104.07,100.33,93.80,15
2024-09-01,20:29:38,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,187,145,93.00,4.00,2.00,1.00,15,102.60,100.67,95.20,15
2024-09-01,20:44:36,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,134,125,87.00,9.00,2.00,2.00,15,105.73,100.00,92.20,15
2024-09-01,20:59:37,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,138,115,95.00,3.00,1.00,1.00,15,101.80,100.67,95.53,15
2024-09-01,21:14:38,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,116,105,97.00,1.00,1.00,1.00,15,100.13,102.67,97.47,15
2024-09-01,21:29:38,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,103,105,96.00,0.00,3.00,1.00,15,105.13,104.33,92.87,15
2024-09-01,21:44:38,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,96,105,96.00,1.00,3.00,0.00,15,102.27,105.00,95.20,15
2024-09-01,21:59:38,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,88,95,88.00,5.00,3.00,4.00,15,108.20,105.00,89.93,15
2024-09-01,22:14:39,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,78,90,96.00,1.00,3.00,0.00,15,105.53,105.00,92.53,15
2024-09-01,22:29:39,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,77,75,91.00,4.00,3.00,2.00,15,103.73,105.67,93.80,15
2024-09-01,22:44:39,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,74,75,90.00,6.00,1.00,3.00,15,104.07,105.00,93.73,15
2024-09-01,22:59:39,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,78,65,91.00,6.00,1.00,2.00,15,105.87,105.00,92.13,15
2024-09-01,23:14:40,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,63,60,91.00,0.00,2.00,7.00,15,106.73,105.00,91.27,15
2024-09-01,23:29:40,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,51,50,87.00,9.00,0.00,4.00,15,106.80,102.33,91.07,15
2024-09-01,23:44:40,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,60,45,92.00,4.00,2.00,2.00,15,102.60,102.00,95.33,15
2024-09-01,23:59:41,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,41,35,79.00,9.00,6.00,6.00,15,101.33,100.67,96.40,15
2024-09-02,00:14:40,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,30,35,81.00,9.00,5.00,5.00,15,104.73,103.00,93.20,15
2024-09-02,00:29:41,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,35,45,88.00,6.00,3.00,3.00,15,104.33,104.67,93.53,15
2024-09-02,00:44:42,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,29,15,72.00,11.00,0.00,17.00,15,103.60,107.00,94.07,15
2024-09-02,00:59:42,6,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,26,15,95.00,0.00,0.00,5.00,15,103.13,105.67,94.67,15
2024-09-02,01:14:42,0,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,25,15,92.00,4.00,0.00,4.00,15,107.73,105.33,90.67,15
2024-09-02,01:29:42,0,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,38,15,73.00,9.00,9.00,9.00,15,106.80,106.00,91.20,15
2024-09-02,01:44:43,0,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,25,15,84.00,5.00,0.00,11.00,15,110.53,107.33,88.40,15
2024-09-02,01:59:44,0,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,16,15,84.00,11.00,0.00,5.00,15,108.73,107.33,89.60,15
2024-09-02,02:14:44,0,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,26,15,90.00,5.00,0.00,5.00,15,115.87,106.67,83.93,15
2024-09-02,02:29:44,0,115030402,M67,mainCarriageway,M67 westbound between J4 and J3,1.00,2713.80370,53.454837041139697 ; -2.035431920235740,53.452886772790201 ; -2.074071032612390,32,15,80.00,4.00,0.00,16.00,15,106.20,104.33,91.87,15
