Local Date, Local Time, Day Type ID, NTIS Link Number, Road, Carriageway, NTIS Link Description, NTIS Model Version, Link Length, Start Node Coordinates, End Node Coordinates, Total Traffic Flow, Profile Traffic Flow, Traffic Flow %value1, Traffic Flow %value2, Traffic Flow %value3, Traffic Flow %value4, Flow Quality, Fused Travel Time, Profile Travel Time, Fused Average Speed, Quality Index
2024-09-10,01:14:45,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,32,15,69.00,0.00,9.00,22.00,15,89.80,92.33,93.33,15
2024-09-10,01:29:45,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,33,15,68.00,8.00,0.00,24.00,15,93.67,95.00,89.53,15
2024-09-10,01:44:45,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,32,15,77.00,7.00,0.00,16.00,15,93.07,96.00,90.00,15
2024-09-10,01:59:46,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,30,15,62.00,0.00,13.00,25.00,15,98.47,95.00,85.20,15
2024-09-10,02:14:46,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,27,15,65.00,5.00,6.00,24.00,15,94.20,96.00,89.73,15
2024-09-10,02:29:46,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,33,15,74.00,11.00,0.00,15.00,15,84.93,93.67,98.73,15
2024-09-10,02:44:47,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,30,15,78.00,4.00,0.00,18.00,15,89.53,92.00,93.67,15
2024-09-10,02:59:47,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,31,15,68.00,6.00,10.00,16.00,15,87.00,93.00,96.87,15
2024-09-10,03:14:47,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,36,15,76.00,10.00,0.00,14.00,15,87.20,91.67,96.33,15
2024-09-10,03:29:48,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,36,15,76.00,9.00,9.00,6.00,15,96.27,91.00,87.47,15
2024-09-10,03:44:48,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,35,15,78.00,7.00,4.00,11.00,15,91.80,91.00,91.53,15
2024-09-10,03:59:48,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,48,15,72.00,10.00,2.00,16.00,15,95.67,90.67,87.87,15
2024-09-10,04:14:48,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,57,15,68.00,6.00,4.00,22.00,15,92.00,92.00,91.00,15
2024-09-10,04:29:49,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,51,15,60.00,8.00,8.00,24.00,15,84.67,91.67,99.73,15
2024-09-10,04:44:50,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,52,15,76.00,6.00,7.00,11.00,15,89.80,93.67,94.20,15
2024-09-10,04:59:50,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,48,30,66.00,6.00,7.00,21.00,15,101.07,94.00,83.60,15
2024-09-10,05:14:54,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,58,35,68.00,14.00,8.00,10.00,15,83.00,95.33,102.00,15
2024-09-10,05:29:52,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,68,45,71.00,8.00,9.00,12.00,15,85.13,97.00,98.73,15
2024-09-10,05:44:52,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,74,60,64.00,10.00,9.00,17.00,15,92.67,94.67,90.67,15
2024-09-10,05:59:53,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,94,70,75.00,5.00,10.00,10.00,15,96.87,93.33,86.67,15
2024-09-10,06:14:55,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,115,95,77.00,9.00,5.00,9.00,15,95.80,92.67,87.67,15
2024-09-10,06:29:55,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,156,125,77.00,6.00,11.00,6.00,15,87.67,92.00,95.53,15
2024-09-10,06:44:25,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,172,145,75.00,11.00,5.00,9.00,15,90.80,91.00,92.73,15
2024-09-10,06:59:26,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,229,170,78.00,13.00,5.00,4.00,15,99.93,91.00,84.47,15
2024-09-10,07:14:56,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,196,185,78.00,11.00,5.00,6.00,15,91.87,91.33,91.40,15
2024-09-10,07:29:27,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,206,195,75.00,13.00,7.00,5.00,15,84.27,94.00,99.93,15
2024-09-10,07:44:28,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,229,195,85.00,5.00,6.00,4.00,15,82.60,98.00,101.93,15
2024-09-10,07:59:28,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,243,195,81.00,10.00,4.00,5.00,15,103.87,102.67,82.40,15
2024-09-10,08:14:29,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,210,195,77.00,11.00,5.00,7.00,15,118.27,101.33,71.33,15
2024-09-10,08:29:30,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,220,195,78.00,7.00,8.00,7.00,15,91.20,99.33,92.60,15
2024-09-10,08:44:31,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,208,180,75.00,14.00,4.00,7.00,15,119.07,97.00,71.13,15
2024-09-10,08:59:29,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,220,185,79.00,11.00,6.00,4.00,15,102.40,94.00,83.40,15
2024-09-10,09:14:28,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,231,195,76.00,10.00,7.00,7.00,15,103.60,92.33,81.20,15
2024-09-10,09:29:28,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,234,195,75.00,11.00,6.00,8.00,15,105.80,92.67,79.40,15
2024-09-10,09:44:29,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,226,195,75.00,7.00,10.00,8.00,15,111.40,92.67,75.60,15
2024-09-10,09:59:29,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,235,190,74.00,8.00,9.00,9.00,15,123.67,94.00,67.80,15
2024-09-10,10:14:28,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,202,185,74.00,9.00,6.00,11.00,15,97.07,94.67,87.87,15
2024-09-10,10:29:30,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,196,190,78.00,9.00,6.00,7.00,15,128.67,96.00,66.27,15
2024-09-10,10:44:30,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,183,190,74.00,11.00,6.00,9.00,15,85.60,96.33,98.07,15
2024-09-10,10:59:28,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,194,195,72.00,14.00,6.00,8.00,15,88.13,96.33,95.73,15
2024-09-10,11:14:28,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,184,180,77.00,10.00,9.00,4.00,15,85.60,95.33,98.40,15
2024-09-10,11:29:29,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,197,190,72.00,11.00,12.00,5.00,15,85.07,94.00,98.93,15
2024-09-10,11:44:29,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,202,195,78.00,10.00,4.00,8.00,15,84.53,93.00,99.20,15
2024-09-10,11:59:31,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,253,195,77.00,9.00,5.00,9.00,15,100.87,93.00,83.80,15
2024-09-10,12:14:30,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,226,195,73.00,12.00,7.00,8.00,15,89.00,93.00,96.13,15
2024-09-10,12:29:30,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,242,195,79.00,8.00,7.00,6.00,15,113.13,93.00,74.87,15
2024-09-10,12:44:30,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,235,205,80.00,7.00,6.00,7.00,15,92.13,92.67,91.13,15
2024-09-10,12:59:32,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,213,210,83.00,6.00,5.00,6.00,15,90.93,94.67,92.20,15
2024-09-10,13:14:31,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,224,210,82.00,10.00,3.00,5.00,15,87.47,93.67,95.93,15
2024-09-10,13:29:33,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,214,215,80.00,10.00,4.00,6.00,15,89.47,95.00,93.73,15
2024-09-10,13:44:32,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,243,210,77.00,10.00,5.00,8.00,15,93.53,96.00,89.80,15
2024-09-10,13:59:33,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,236,225,85.00,6.00,4.00,5.00,15,90.13,96.00,93.07,15
2024-09-10,14:14:35,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,248,225,80.00,8.00,5.00,7.00,15,84.07,96.33,99.73,15
2024-09-10,14:29:33,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,248,225,85.00,7.00,4.00,4.00,15,87.07,96.67,96.40,15
2024-09-10,14:44:33,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,277,240,82.00,8.00,6.00,4.00,15,86.07,98.33,97.27,15
2024-09-10,14:59:34,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,274,255,82.00,8.00,6.00,4.00,15,105.33,101.33,80.40,15
2024-09-10,15:14:35,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,284,260,89.00,7.00,1.00,3.00,15,109.33,106.00,77.07,15
2024-09-10,15:29:34,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,290,260,84.00,6.00,6.00,4.00,15,105.53,110.00,79.67,15
2024-09-10,15:44:37,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,283,255,88.00,7.00,3.00,2.00,15,130.80,112.67,66.00,15
2024-09-10,15:59:39,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,300,260,87.00,5.00,4.00,4.00,15,164.40,112.33,51.80,15
2024-09-10,16:14:40,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,243,265,88.00,7.00,3.00,2.00,15,206.60,111.00,41.07,15
2024-09-10,16:29:38,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,250,270,92.00,2.00,2.00,4.00,15,152.87,109.67,56.93,15
2024-09-10,16:44:38,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,272,285,92.00,5.00,2.00,1.00,15,207.07,107.67,42.00,15
2024-09-10,16:59:36,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,258,280,94.00,2.00,1.00,3.00,15,220.07,106.67,38.67,15
2024-09-10,17:14:39,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,242,285,92.00,4.00,1.00,3.00,15,176.87,106.33,48.47,15
2024-09-10,17:29:40,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,257,285,96.00,2.00,1.00,1.00,15,145.73,104.67,58.53,15
2024-09-10,17:44:40,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,241,280,95.00,1.00,1.00,3.00,15,114.07,101.33,73.60,15
2024-09-10,17:59:41,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,282,280,94.00,2.00,2.00,2.00,15,88.53,98.33,95.27,15
2024-09-10,18:14:38,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,275,270,91.00,5.00,1.00,3.00,15,85.67,95.00,98.07,15
2024-09-10,18:29:41,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,354,265,96.00,2.00,0.00,2.00,15,91.13,91.67,92.40,15
2024-09-10,18:44:39,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,353,255,96.00,2.00,1.00,1.00,15,93.27,87.67,90.80,15
2024-09-10,18:59:39,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,318,230,91.00,5.00,1.00,3.00,15,102.33,85.33,82.07,15
2024-09-10,19:14:38,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,277,200,94.00,2.00,1.00,3.00,15,93.60,82.00,90.33,15
2024-09-10,19:29:40,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,206,175,96.00,2.00,1.00,1.00,15,90.13,80.33,93.73,15
2024-09-10,19:44:41,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,185,165,91.00,5.00,2.00,2.00,15,79.73,80.00,105.20,15
2024-09-10,19:59:41,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,171,150,95.00,1.00,0.00,4.00,15,77.53,81.33,107.93,15
2024-09-10,20:14:40,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,151,145,95.00,1.00,2.00,2.00,15,93.87,82.00,90.13,15
2024-09-10,20:29:39,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,180,135,92.00,2.00,2.00,4.00,15,83.93,83.00,100.07,15
2024-09-10,20:44:41,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,157,135,92.00,7.00,1.00,0.00,15,80.07,81.33,104.47,15
2024-09-10,20:59:40,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,137,120,94.00,1.00,3.00,2.00,15,75.20,81.67,111.80,15
2024-09-10,21:14:41,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,154,115,89.00,2.00,3.00,6.00,15,76.20,82.33,110.47,15
2024-09-10,21:29:40,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,141,105,91.00,2.00,2.00,5.00,15,82.80,84.67,102.07,15
2024-09-10,21:44:41,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,104,95,90.00,2.00,2.00,6.00,15,85.40,87.33,98.53,15
2024-09-10,21:59:43,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,116,90,86.00,5.00,1.00,8.00,15,85.73,88.33,98.27,15
2024-09-10,22:14:42,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,112,90,86.00,5.00,3.00,6.00,15,84.27,87.33,99.60,15
2024-09-10,22:29:41,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,96,80,94.00,2.00,1.00,3.00,15,91.07,86.33,92.13,15
2024-09-10,22:44:41,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,100,75,91.00,1.00,3.00,5.00,15,84.53,85.00,99.13,15
2024-09-10,22:59:41,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,98,75,93.00,3.00,0.00,4.00,15,83.00,83.33,101.00,15
2024-09-10,23:14:42,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,105,75,82.00,8.00,2.00,8.00,15,79.07,83.67,106.40,15
2024-09-10,23:29:42,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,85,65,75.00,3.00,4.00,18.00,15,82.13,84.33,102.40,15
2024-09-10,23:44:42,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,60,60,91.00,4.00,0.00,5.00,15,81.60,86.00,102.87,15
2024-09-10,23:59:42,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,73,55,87.00,2.00,2.00,9.00,15,82.47,89.00,101.67,15
2024-09-11,00:14:42,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,55,45,82.00,5.00,2.00,11.00,15,86.53,87.33,97.00,15
2024-09-11,00:29:43,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,38,40,83.00,6.00,3.00,8.00,15,85.07,87.00,98.93,15
2024-09-11,00:44:43,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,43,25,80.00,2.00,8.00,10.00,15,87.27,88.33,96.27,15
2024-09-11,00:59:44,1,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,45,15,86.00,3.00,3.00,8.00,15,89.00,90.00,94.27,15
2024-09-11,01:14:44,2,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,41,15,69.00,3.00,6.00,22.00,15,85.80,91.33,97.80,15
2024-09-11,01:29:44,2,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,30,15,73.00,4.00,4.00,19.00,15,86.80,89.00,96.60,15
2024-09-11,01:44:45,2,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,42,15,79.00,3.00,0.00,18.00,15,81.67,89.00,103.20,15
2024-09-11,01:59:45,2,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,35,15,68.00,13.00,8.00,11.00,15,81.27,90.00,103.33,15
2024-09-11,02:14:46,2,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,44,15,72.00,3.00,9.00,16.00,15,79.73,92.00,105.47,15
2024-09-11,02:29:46,2,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,32,15,73.00,3.00,6.00,18.00,15,93.00,95.00,90.67,15
2024-09-11,02:44:46,2,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,40,15,62.00,0.00,0.00,38.00,15,94.13,95.33,89.13,15
2024-09-11,02:59:47,2,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,35,15,78.00,4.00,0.00,18.00,15,93.67,92.33,89.33,15
2024-09-11,03:14:47,2,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,25,15,79.00,12.00,0.00,9.00,15,95.60,91.33,87.67,15
2024-09-11,03:29:46,2,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,40,15,72.00,6.00,6.00,16.00,15,91.53,91.00,91.67,15
2024-09-11,03:44:47,2,126051701,M67,mainCarriageway,M67 eastbound between J3 and J4,1.00,2334.55980,53.452967173246797 ; -2.074869287497810,53.455751798999898 ; -2.041878257173400,32,15,82.00,3.00,9.00,6.00,15,94.87,92.00,88.40,15
